"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"UPM00033761","1949-09-02","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,"  161",",,S","  202","H,,S"
"UPM00033761","1949-09-07","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  178",",,S","   78",",,S","  148","H,,S"
"UPM00033761","1949-09-11","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  211",",,S",,,"  147","H,,S"
"UPM00033761","1949-09-12","47.85","30.267","183.0","LIUBASHIVKA, UP","  119","B,,S",,,,,"  122",",,S","  152","H,,S"
"UPM00033761","1949-09-13","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,"  128",",,S","  152","H,,S"
"UPM00033761","1949-09-15","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,,,"  144","H,,S"
"UPM00033761","1949-09-16","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  222",",,S","  100",",,S","  157","H,,S"
"UPM00033761","1949-09-17","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  250",",,S",,,"  169","H,,S"
"UPM00033761","1949-09-18","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  239",",,S",,,"  182","H,,S"
"UPM00033761","1949-09-20","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,"   22",",,S","  119","H,,S"
"UPM00033761","1949-09-21","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  189",",,S","    0",",,S","  108","H,,S"
"UPM00033761","1949-09-23","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  211",",,S",,,"  137","H,,S"
"UPM00033761","1949-09-24","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  172",",,S","   50",",,S","  102","H,,S"
"UPM00033761","1949-09-27","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,"   50",",,S","  131","H,,S"
"UPM00033761","1949-09-28","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  200",",,S","   78",",,S","  143","H,,S"
"UPM00033761","1949-09-29","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  189",",,S","  122",",,S","  147","H,,S"
"UPM00033761","1949-09-30","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  200",",,S",,,"  147","H,,S"
"UPM00033761","1949-10-01","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,,,"  140","H,,S"
"UPM00033761","1949-10-03","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,"   72",",,S","  120","H,,S"
"UPM00033761","1949-10-04","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,"  100",",,S","  130","H,,S"
"UPM00033761","1949-10-05","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  100",",,S",,,"   50","H,,S"
"UPM00033761","1949-10-06","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  178",",,S",,,"  115","H,,S"
"UPM00033761","1949-10-07","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,,,"   68","H,,S"
"UPM00033761","1949-10-09","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,"  -22",",,S","   72","H,,S"
"UPM00033761","1949-10-10","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  111",",,S",,,"   62","H,,S"
"UPM00033761","1949-10-12","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  111",",,S",,,"    7","H,,S"
"UPM00033761","1949-10-13","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  139",",,S","  -28",",,S","   61","H,,S"
"UPM00033761","1949-10-14","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,,,"   85","H,,S"
"UPM00033761","1949-10-16","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  150",",,S",,,"  111","H,,S"
"UPM00033761","1949-10-17","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  172",",,S","   22",",,S","   77","H,,S"
"UPM00033761","1949-10-18","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,,,"   47","H,,S"
"UPM00033761","1949-10-19","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  100",",,S","  -78",",,S","   13","H,,S"
"UPM00033761","1949-10-20","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  139",",,S",,,"   22","H,,S"
"UPM00033761","1949-10-21","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  128",",,S","  -28",",,S","   41","H,,S"
"UPM00033761","1949-10-22","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,"  139",",,S","    0",",,S","   56","H,,S"
"UPM00033761","1949-10-23","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,,,"   53","H,,S"
"UPM00033761","1949-10-26","47.85","30.267","183.0","LIUBASHIVKA, UP",,,,,,,,,"   88","H,,S"
"UPM00033761","1949-10-27","47.85","30.267","183.0","LIUBASHIVKA, UP","   13","B,,S",,,"  178",",,S",,,"   88","H,,S"
