"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"UPM00033869","1959-01-01","46.783","33.367","25.0","NOVA KAKHOVKA, UP","    0","B,,S",,,"   72",",,S",,,"   30","H,,S"
"UPM00033869","1959-01-03","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"   40","H,,S"
"UPM00033869","1959-01-05","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"   48","H,,S"
"UPM00033869","1959-01-06","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"    8","H,,S"
"UPM00033869","1959-01-08","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -22","H,,S"
"UPM00033869","1959-01-09","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"   12","H,,S"
"UPM00033869","1959-01-11","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"   33","H,,S"
"UPM00033869","1959-01-14","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,"   39",",,S",,,"    7","H,,S"
"UPM00033869","1959-01-18","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -72","H,,S"
"UPM00033869","1959-01-19","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,," -112","H,,S"
"UPM00033869","1959-01-20","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -69","H,,S"
"UPM00033869","1959-01-22","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"    1","H,,S"
"UPM00033869","1959-01-24","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,"   28",",,S",,,"   24","H,,S"
"UPM00033869","1959-01-26","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"   -8","H,,S"
"UPM00033869","1959-01-27","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -38","H,,S"
"UPM00033869","1959-01-28","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -41","H,,S"
"UPM00033869","1959-01-29","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,"  -28",",,S",,,"  -37","H,,S"
"UPM00033869","1959-01-31","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -11","H,,S"
"UPM00033869","1959-02-01","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -18","H,,S"
"UPM00033869","1959-02-02","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -38","H,,S"
"UPM00033869","1959-02-03","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -38","H,,S"
"UPM00033869","1959-02-04","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -21","H,,S"
"UPM00033869","1959-02-05","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -22","H,,S"
"UPM00033869","1959-02-07","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -40","H,,S"
"UPM00033869","1959-02-10","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,"  -22",",,S",,,"  -23","H,,S"
"UPM00033869","1959-02-13","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -73","H,,S"
"UPM00033869","1959-02-16","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -53","H,,S"
"UPM00033869","1959-02-18","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -21","H,,S"
"UPM00033869","1959-02-21","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"   11","H,,S"
"UPM00033869","1959-02-22","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -14","H,,S"
"UPM00033869","1959-02-23","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"  -22","H,,S"
"UPM00033869","1959-02-28","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"   25","H,,S"
"UPM00033869","1959-03-08","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"    1","H,,S"
"UPM00033869","1959-03-10","46.783","33.367","25.0","NOVA KAKHOVKA, UP",,,,,,,,,"   18","H,,S"
