"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"UPM00033791","1949-07-29","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"  225","H,,S"
"UPM00033791","1949-08-04","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"  229","H,,S"
"UPM00033791","1949-09-06","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  189",",,S","   89",",,S","  138","H,,S"
"UPM00033791","1949-09-08","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  200",",,S","   72",",,S","  131","H,,S"
"UPM00033791","1949-09-10","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"   89",",,S","  152","H,,S"
"UPM00033791","1949-09-11","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"  162","H,,S"
"UPM00033791","1949-09-12","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  239",",,S","  122",",,S","  189","H,,S"
"UPM00033791","1949-09-13","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"  161",",,S","  182","H,,S"
"UPM00033791","1949-09-14","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  250",",,S","  122",",,S","  167","H,,S"
"UPM00033791","1949-09-15","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"  128",",,S","  176","H,,S"
"UPM00033791","1949-09-16","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  261",",,S","  139",",,S","  192","H,,S"
"UPM00033791","1949-09-17","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"  100",",,S","  166","H,,S"
"UPM00033791","1949-09-18","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"   89",",,S","  140","H,,S"
"UPM00033791","1949-09-20","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"   22",",,S","  111","H,,S"
"UPM00033791","1949-09-21","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"   28",",,S","  119","H,,S"
"UPM00033791","1949-09-22","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  200",",,S","   50",",,S","  109","H,,S"
"UPM00033791","1949-09-23","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"  114","H,,S"
"UPM00033791","1949-09-24","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  150",",,S","   22",",,S","   87","H,,S"
"UPM00033791","1949-09-25","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  178",",,S",,,"   96","H,,S"
"UPM00033791","1949-09-26","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  189",",,S","   61",",,S","  117","H,,S"
"UPM00033791","1949-09-27","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"   61",",,S","  116","H,,S"
"UPM00033791","1949-09-28","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"   78",",,S","  144","H,,S"
"UPM00033791","1949-09-29","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"   78",",,S","  120","H,,S"
"UPM00033791","1949-09-30","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  161",",,S","   50",",,S","  107","H,,S"
"UPM00033791","1949-10-01","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"  112","H,,S"
"UPM00033791","1949-10-02","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  222",",,S","  111",",,S","  144","H,,S"
"UPM00033791","1949-10-03","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"  138","H,,S"
"UPM00033791","1949-10-04","47.9","33.4","100.0","KRIVOJ ROG, UP","  130","B,,S",,,,,,,"  119","H,,S"
"UPM00033791","1949-10-05","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"   28",",,S","   54","H,,S"
"UPM00033791","1949-10-06","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  128",",,S","   11",",,S","   79","H,,S"
"UPM00033791","1949-10-07","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"  -11",",,S","   29","H,,S"
"UPM00033791","1949-10-08","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"   22","H,,S"
"UPM00033791","1949-10-09","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  122",",,S","  -22",",,S","   41","H,,S"
"UPM00033791","1949-10-10","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"    0",",,S","   34","H,,S"
"UPM00033791","1949-10-11","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   61",",,S","  -50",",,S","    5","H,,S"
"UPM00033791","1949-10-12","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   89",",,S",,,"   12","H,,S"
"UPM00033791","1949-10-13","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  128",",,S","  -39",",,S","   51","H,,S"
"UPM00033791","1949-10-14","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"  -11",",,S","   63","H,,S"
"UPM00033791","1949-10-15","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  172",",,S","   22",",,S","   82","H,,S"
"UPM00033791","1949-10-16","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  150",",,S","   61",",,S","   89","H,,S"
"UPM00033791","1949-10-17","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"   71","H,,S"
"UPM00033791","1949-10-18","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   39",",,S","  -78",",,S","  -19","H,,S"
"UPM00033791","1949-10-19","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,," -100",",,S","   -8","H,,S"
"UPM00033791","1949-10-20","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  139",",,S","  -78",",,S","   10","H,,S"
"UPM00033791","1949-10-21","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"  -11",",,S","   61","H,,S"
"UPM00033791","1949-10-22","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"   22",",,S","   92","H,,S"
"UPM00033791","1949-10-23","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  150",",,S",,,"   83","H,,S"
"UPM00033791","1949-10-25","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  150",",,S",,,"   84","H,,S"
"UPM00033791","1949-10-26","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"   22",",,S","   40","H,,S"
"UPM00033791","1949-10-27","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  178",",,S","    0",",,S","   77","H,,S"
"UPM00033791","1949-10-28","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  172",",,S",,,"   79","H,,S"
"UPM00033791","1949-10-29","47.9","33.4","100.0","KRIVOJ ROG, UP","   13","B,,S",,,"  122",",,S","   11",",,S","   52","H,,S"
"UPM00033791","1949-10-30","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"   14","H,,S"
"UPM00033791","1949-10-31","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   28",",,S","  -61",",,S","  -17","H,,S"
"UPM00033791","1949-11-01","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   22",",,S","  -72",",,S","  -43","H,,S"
"UPM00033791","1949-11-02","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   22",",,S","  -89",",,S","  -53","H,,S"
"UPM00033791","1949-11-04","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"    7","H,,S"
"UPM00033791","1949-11-06","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   61",",,S",,,"   10","H,,S"
"UPM00033791","1949-11-07","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"   29","H,,S"
"UPM00033791","1949-11-08","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   78",",,S","   50",",,S","   61","H,,S"
"UPM00033791","1949-11-09","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  100",",,S",,,"   65","H,,S"
"UPM00033791","1949-11-10","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   72",",,S","   28",",,S","   52","H,,S"
"UPM00033791","1949-11-11","47.9","33.4","100.0","KRIVOJ ROG, UP","  107","B,,S",,,,,,,"   31","H,,S"
"UPM00033791","1949-11-12","47.9","33.4","100.0","KRIVOJ ROG, UP","   71","B,,S",,,"   72",",,S","   22",",,S","   46","H,,S"
"UPM00033791","1949-11-13","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   61",",,S",,,"   38","H,,S"
"UPM00033791","1949-11-15","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   39",",,S","   22",",,S","   34","H,,S"
"UPM00033791","1949-11-16","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   61",",,S","    0",",,S","   25","H,,S"
"UPM00033791","1949-11-17","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   72",",,S",,,"   30","H,,S"
"UPM00033791","1949-11-18","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"    0",",,S","   28","H,,S"
"UPM00033791","1949-11-19","47.9","33.4","100.0","KRIVOJ ROG, UP","   10","B,,S",,,"   72",",,S","   28",",,S","   50","H,,S"
"UPM00033791","1949-11-20","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   28",",,S",,,"   21","H,,S"
"UPM00033791","1949-11-21","47.9","33.4","100.0","KRIVOJ ROG, UP","   13","B,,S",,,"   22",",,S","   11",",,S","   18","H,,S"
"UPM00033791","1949-11-22","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"   31","H,,S"
"UPM00033791","1949-11-23","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   61",",,S","   39",",,S","   44","H,,S"
"UPM00033791","1949-11-24","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,"   28",",,S","   33","H,,S"
"UPM00033791","1949-11-25","47.9","33.4","100.0","KRIVOJ ROG, UP","   15","B,,S",,,"   39",",I,S","   28",",,S","   37","H,,S"
"UPM00033791","1949-11-26","47.9","33.4","100.0","KRIVOJ ROG, UP","   10","B,,S",,,"   78",",,S","   50",",I,S","   61","H,,S"
"UPM00033791","1949-11-27","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"   72",",,S",,,"   59","H,,S"
"UPM00033791","1949-11-28","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,"  111",",,S",,,"   88","H,,S"
"UPM00033791","1949-11-29","47.9","33.4","100.0","KRIVOJ ROG, UP","   15","B,,S",,,"  111",",,S","   61",",,S","   80","H,,S"
"UPM00033791","1949-11-30","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"   24","H,,S"
"UPM00033791","1949-12-01","47.9","33.4","100.0","KRIVOJ ROG, UP","   13","B,,S",,,"  -11",",,S",,,"  -21","H,,S"
"UPM00033791","1949-12-02","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"  -13","H,,S"
"UPM00033791","1949-12-04","47.9","33.4","100.0","KRIVOJ ROG, UP",,,,,,,,,"   -8","H,,S"
