"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"UPM00033135","1936-01-01","51.4","31.3","137.0","CERNIGOV, UP","   20",",,I",,,,,,
"UPM00033135","1936-01-02","51.4","31.3","137.0","CERNIGOV, UP","    0",",,I",,,,,,
"UPM00033135","1936-01-03","51.4","31.3","137.0","CERNIGOV, UP","    1",",,I",,,,,,
"UPM00033135","1936-01-04","51.4","31.3","137.0","CERNIGOV, UP","    3",",,I",,,,,,
"UPM00033135","1936-01-05","51.4","31.3","137.0","CERNIGOV, UP","   13",",,I",,,,,,
"UPM00033135","1936-01-06","51.4","31.3","137.0","CERNIGOV, UP","    9",",,I",,,,,,
"UPM00033135","1936-01-07","51.4","31.3","137.0","CERNIGOV, UP","    0",",,I",,,,,,
"UPM00033135","1936-01-08","51.4","31.3","137.0","CERNIGOV, UP","    9",",,I",,,,,,
"UPM00033135","1936-01-09","51.4","31.3","137.0","CERNIGOV, UP","   61",",,I",,,,,,
"UPM00033135","1936-01-10","51.4","31.3","137.0","CERNIGOV, UP","    4",",,I",,,,,,
"UPM00033135","1936-01-11","51.4","31.3","137.0","CERNIGOV, UP","   56",",,I",,,,,,
"UPM00033135","1936-01-12","51.4","31.3","137.0","CERNIGOV, UP","  100",",,I",,,,,,
"UPM00033135","1936-01-13","51.4","31.3","137.0","CERNIGOV, UP","    5",",,I",,,,,,
"UPM00033135","1936-01-14","51.4","31.3","137.0","CERNIGOV, UP","    5",",,I",,,,,,
"UPM00033135","1936-01-15","51.4","31.3","137.0","CERNIGOV, UP","   27",",,I",,,,,,
"UPM00033135","1936-01-16","51.4","31.3","137.0","CERNIGOV, UP","    1",",,I",,,,,,
"UPM00033135","1936-01-17","51.4","31.3","137.0","CERNIGOV, UP","    0",",,I",,,,,,
"UPM00033135","1936-01-18","51.4","31.3","137.0","CERNIGOV, UP","   13",",,I",,,,,,
"UPM00033135","1936-01-19","51.4","31.3","137.0","CERNIGOV, UP","   62",",,I",,,,,,
"UPM00033135","1936-01-20","51.4","31.3","137.0","CERNIGOV, UP","    1",",,I",,,,,,
"UPM00033135","1936-01-21","51.4","31.3","137.0","CERNIGOV, UP","    1",",,I",,,,,,
"UPM00033135","1936-01-22","51.4","31.3","137.0","CERNIGOV, UP","   27",",,I",,,,,,
"UPM00033135","1936-01-23","51.4","31.3","137.0","CERNIGOV, UP","    2",",,I",,,,,,
"UPM00033135","1936-01-24","51.4","31.3","137.0","CERNIGOV, UP","   83",",,I",,,,,,
"UPM00033135","1936-01-25","51.4","31.3","137.0","CERNIGOV, UP","    1",",,I",,,,,,
"UPM00033135","1936-01-26","51.4","31.3","137.0","CERNIGOV, UP","    0","T,,I",,,,,,
"UPM00033135","1936-01-27","51.4","31.3","137.0","CERNIGOV, UP","   10",",,I",,,,,,
"UPM00033135","1936-01-28","51.4","31.3","137.0","CERNIGOV, UP","    9",",,I",,,,,,
"UPM00033135","1936-01-29","51.4","31.3","137.0","CERNIGOV, UP","   21",",,I",,,,,,
"UPM00033135","1936-01-30","51.4","31.3","137.0","CERNIGOV, UP","   10",",,I",,,,,,
"UPM00033135","1936-01-31","51.4","31.3","137.0","CERNIGOV, UP","    1",",,I",,,,,,
"UPM00033135","1936-02-01","51.4","31.3","137.0","CERNIGOV, UP","    0",",,I",,,,,,
"UPM00033135","1936-02-02","51.4","31.3","137.0","CERNIGOV, UP","   10",",,I",,,,,,
"UPM00033135","1936-02-03","51.4","31.3","137.0","CERNIGOV, UP","    5",",,I",,,,,,
"UPM00033135","1936-02-04","51.4","31.3","137.0","CERNIGOV, UP","    9",",,I",,,,,,
"UPM00033135","1936-02-05","51.4","31.3","137.0","CERNIGOV, UP","    7",",,I",,,,,,
"UPM00033135","1936-02-06","51.4","31.3","137.0","CERNIGOV, UP","   21",",,I",,,,,,
"UPM00033135","1936-02-08","51.4","31.3","137.0","CERNIGOV, UP","    0",",,I",,,,,,
"UPM00033135","1936-02-09","51.4","31.3","137.0","CERNIGOV, UP","   13",",,I",,,,,,
"UPM00033135","1936-02-10","51.4","31.3","137.0","CERNIGOV, UP","    0","T,,I",,,,,,
"UPM00033135","1936-02-11","51.4","31.3","137.0","CERNIGOV, UP","    1",",,I",,,,,,
"UPM00033135","1936-02-12","51.4","31.3","137.0","CERNIGOV, UP","    0",",,I",,,,,,
"UPM00033135","1936-02-13","51.4","31.3","137.0","CERNIGOV, UP","    3",",,I",,,,,,
"UPM00033135","1936-02-14","51.4","31.3","137.0","CERNIGOV, UP","    1",",,I",,,,,,
"UPM00033135","1936-02-15","51.4","31.3","137.0","CERNIGOV, UP","    1",",,I",,,,,,
"UPM00033135","1936-02-16","51.4","31.3","137.0","CERNIGOV, UP","    1",",,I",,,,,,
"UPM00033135","1936-02-18","51.4","31.3","137.0","CERNIGOV, UP","    0",",,I",,,,,,
"UPM00033135","1936-02-19","51.4","31.3","137.0","CERNIGOV, UP","    0","T,,I",,,,,,
"UPM00033135","1936-02-20","51.4","31.3","137.0","CERNIGOV, UP","    0",",,I",,,,,,
"UPM00033135","1936-02-21","51.4","31.3","137.0","CERNIGOV, UP","    5",",,I",,,,,,
